film_id,title,description,release_year,language_id,rental_duration,rental_rate,length,replacement_cost,rating,special_features,category_id,actor_id
107,BUNCH MINDS,A Emotional Story of a Feminist And a Feminist who must Escape a Pastry Chef in A MySQL Convention,2006,1,4,2.99,63,13.99,G,Behind the Scenes,7,12
155,CLEOPATRA DEVIL,A Fanciful Documentary of a Crocodile And a Technical Writer who must Fight a A Shark in A Baloon,2006,1,6,0.99,150,26.99,PG-13,"Trailers,Deleted Scenes,Behind the Scenes",13,12
177,CONNECTICUT TRAMP,A Unbelieveable Drama of a Crocodile And a Mad Cow who must Reach a Dentist in A Shark Tank,2006,1,4,4.99,172,20.99,R,"Commentaries,Deleted Scenes",14,12
208,DARES PLUTO,A Fateful Story of a Robot And a Dentist who must Defeat a Astronaut in New Orleans,2006,1,7,2.99,89,16.99,PG-13,"Commentaries,Behind the Scenes",2,12
213,DATE SPEED,A Touching Saga of a Composer And a Moose who must Discover a Dentist in A MySQL Convention,2006,1,4,0.99,104,19.99,R,Commentaries,8,12
216,DAY UNFAITHFUL,A Stunning Documentary of a Composer And a Mad Scientist who must Find a Technical Writer in A U-Boat,2006,1,3,4.99,113,16.99,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",13,12
243,DOORS PRESIDENT,A Awe-Inspiring Display of a Squirrel And a Woman who must Overcome a Boy in The Gulf of Mexico,2006,1,3,4.99,49,22.99,NC-17,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",2,12
344,FURY MURDER,A Lacklusture Reflection of a Boat And a Forensic Psychologist who must Fight a Waitress in A Monastery,2006,1,3,0.99,178,28.99,PG-13,Deleted Scenes,3,12
400,HARDLY ROBBERS,A Emotional Character Study of a Hunter And a Car who must Kill a Woman in Berlin,2006,1,7,2.99,72,15.99,R,"Trailers,Behind the Scenes",6,12
416,HIGHBALL POTTER,A Action-Packed Saga of a Husband And a Dog who must Redeem a Database Administrator in The Sahara Desert,2006,1,6,0.99,110,10.99,R,Deleted Scenes,9,12
420,HOLES BRANNIGAN,A Fast-Paced Reflection of a Technical Writer And a Student who must Fight a Boy in The Canadian Rockies,2006,1,7,4.99,128,27.99,PG,"Commentaries,Behind the Scenes",15,12
457,INDEPENDENCE HOTEL,A Thrilling Tale of a Technical Writer And a Boy who must Face a Pioneer in A Monastery,2006,1,5,0.99,157,21.99,NC-17,"Trailers,Behind the Scenes",6,12
513,LEATHERNECKS DWARFS,A Fateful Reflection of a Dog And a Mad Cow who must Outrace a Teacher in An Abandoned Mine Shaft,2006,1,6,2.99,153,21.99,PG-13,"Trailers,Commentaries,Behind the Scenes",16,12
540,LUCKY FLYING,A Lacklusture Character Study of a A Shark And a Man who must Find a Forensic Psychologist in A U-Boat,2006,1,7,2.99,97,10.99,PG-13,"Trailers,Commentaries,Behind the Scenes",12,12
593,MONTEREY LABYRINTH,A Awe-Inspiring Drama of a Monkey And a Composer who must Escape a Feminist in A U-Boat,2006,1,6,0.99,158,13.99,G,"Trailers,Commentaries",11,12
631,NOVOCAINE FLIGHT,A Fanciful Display of a Student And a Teacher who must Outgun a Crocodile in Nigeria,2006,1,4,0.99,64,11.99,G,"Trailers,Commentaries,Deleted Scenes",15,12
635,OKLAHOMA JUMANJI,A Thoughtful Drama of a Dentist And a Womanizer who must Meet a Husband in The Sahara Desert,2006,1,7,0.99,58,15.99,PG,Behind the Scenes,13,12
672,PERFECT GROOVE,A Thrilling Yarn of a Dog And a Dog who must Build a Husband in A Baloon,2006,1,7,2.99,82,17.99,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",5,12
716,REAP UNFAITHFUL,A Thrilling Epistle of a Composer And a Sumo Wrestler who must Challenge a Mad Cow in A MySQL Convention,2006,1,6,2.99,136,26.99,PG-13,"Trailers,Commentaries",11,12
728,REUNION WITCHES,A Unbelieveable Documentary of a Database Administrator And a Frisbee who must Redeem a Mad Scientist in A Baloon Factory,2006,1,3,0.99,63,26.99,R,Commentaries,7,12
812,SMOKING BARBARELLA,A Lacklusture Saga of a Mad Cow And a Mad Scientist who must Sink a Cat in A MySQL Convention,2006,1,7,0.99,50,13.99,PG-13,Behind the Scenes,6,12
838,STAGECOACH ARMAGEDDON,A Touching Display of a Pioneer And a Butler who must Chase a Car in California,2006,1,5,4.99,112,25.99,R,"Trailers,Deleted Scenes",1,12
871,SWEDEN SHINING,A Taut Documentary of a Car And a Robot who must Conquer a Boy in The Canadian Rockies,2006,1,6,4.99,176,19.99,PG,"Deleted Scenes,Behind the Scenes",5,12
880,TELEMARK HEARTBREAKERS,A Action-Packed Panorama of a Technical Writer And a Man who must Build a Forensic Psychologist in A Manhattan Penthouse,2006,1,6,2.99,152,9.99,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",2,12
945,VIRGINIAN PLUTO,A Emotional Panorama of a Dentist And a Crocodile who must Meet a Boy in Berlin,2006,1,5,0.99,164,22.99,R,Deleted Scenes,6,12
17,ALONE TRIP,A Fast-Paced Character Study of a Composer And a Dog who must Outgun a Boat in An Abandoned Fun House,2006,1,3,0.99,82,14.99,R,"Trailers,Behind the Scenes",12,3
40,ARMY FLINTSTONES,A Boring Saga of a Database Administrator And a Womanizer who must Battle a Waitress in Nigeria,2006,1,4,0.99,148,22.99,R,"Trailers,Commentaries",6,3
42,ARTIST COLDBLOODED,A Stunning Reflection of a Robot And a Moose who must Challenge a Woman in California,2006,1,5,2.99,170,10.99,NC-17,"Trailers,Behind the Scenes",15,3
87,BOONDOCK BALLROOM,A Fateful Panorama of a Crocodile And a Boy who must Defeat a Monkey in The Gulf of Mexico,2006,1,7,0.99,76,14.99,NC-17,Behind the Scenes,16,3
111,CADDYSHACK JEDI,A Awe-Inspiring Epistle of a Woman And a Madman who must Fight a Robot in Soviet Georgia,2006,1,3,0.99,52,17.99,NC-17,"Commentaries,Deleted Scenes",1,3
185,COWBOY DOOM,A Astounding Drama of a Boy And a Lumberjack who must Fight a Butler in A Baloon,2006,1,3,2.99,146,10.99,PG,"Commentaries,Deleted Scenes,Behind the Scenes",9,3
289,EVE RESURRECTION,A Awe-Inspiring Yarn of a Pastry Chef And a Database Administrator who must Challenge a Teacher in A Baloon,2006,1,5,4.99,66,25.99,G,"Trailers,Commentaries,Deleted Scenes",13,3
329,FORREST SONS,A Thrilling Documentary of a Forensic Psychologist And a Butler who must Defeat a Explorer in A Jet Boat,2006,1,4,2.99,63,15.99,R,Commentaries,1,3
336,FRENCH HOLIDAY,A Thrilling Epistle of a Dog And a Feminist who must Kill a Madman in Berlin,2006,1,5,4.99,99,22.99,PG,Behind the Scenes,6,3
341,FROST HEAD,A Amazing Reflection of a Lumberjack And a Cat who must Discover a Husband in A MySQL Convention,2006,1,5,0.99,82,13.99,PG,"Trailers,Deleted Scenes",4,3
393,HALLOWEEN NUTS,A Amazing Panorama of a Forensic Psychologist And a Technical Writer who must Fight a Dentist in A U-Boat,2006,1,6,2.99,47,19.99,PG-13,Deleted Scenes,6,3
441,HUNTER ALTER,A Emotional Drama of a Mad Cow And a Boat who must Redeem a Secret Agent in A Shark Tank,2006,1,5,2.99,125,21.99,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",6,3
453,IMAGE PRINCESS,A Lacklusture Panorama of a Secret Agent And a Crocodile who must Discover a Madman in The Canadian Rockies,2006,1,3,2.99,178,17.99,PG-13,"Trailers,Commentaries,Deleted Scenes",15,3
480,JEEPERS WEDDING,A Astounding Display of a Composer And a Dog who must Kill a Pastry Chef in Soviet Georgia,2006,1,3,2.99,84,29.99,R,"Trailers,Commentaries,Deleted Scenes",4,3
539,LUCK OPUS,A Boring Display of a Moose And a Squirrel who must Outrace a Teacher in A Shark Tank,2006,1,7,2.99,152,21.99,NC-17,"Trailers,Commentaries,Behind the Scenes",7,3
618,NECKLACE OUTBREAK,A Astounding Epistle of a Database Administrator And a Mad Scientist who must Pursue a Cat in California,2006,1,3,0.99,132,21.99,PG,"Trailers,Commentaries,Behind the Scenes",7,3
685,PLATOON INSTINCT,A Thrilling Panorama of a Man And a Woman who must Reach a Woman in Australia,2006,1,6,4.99,132,10.99,PG-13,"Trailers,Commentaries",13,3
827,SPICE SORORITY,A Fateful Display of a Pioneer And a Hunter who must Defeat a Husband in An Abandoned Mine Shaft,2006,1,5,4.99,141,22.99,NC-17,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",7,3
966,WEDDING APOLLO,A Action-Packed Tale of a Student And a Waitress who must Conquer a Lumberjack in An Abandoned Mine Shaft,2006,1,3,0.99,70,14.99,PG,Trailers,6,3
967,WEEKEND PERSONAL,A Fast-Paced Documentary of a Car And a Butler who must Find a Frisbee in A Jet Boat,2006,1,5,2.99,134,26.99,R,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",14,3
971,WHALE BIKINI,A Intrepid Story of a Pastry Chef And a Database Administrator who must Kill a Feminist in A MySQL Convention,2006,1,4,4.99,109,11.99,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",9,3
996,YOUNG LANGUAGE,A Unbelieveable Yarn of a Boat And a Database Administrator who must Meet a Boy in The First Manned Space Station,2006,1,6,0.99,183,9.99,G,"Trailers,Behind the Scenes",6,3
17,ALONE TRIP,A Fast-Paced Character Study of a Composer And a Dog who must Outgun a Boat in An Abandoned Fun House,2006,1,3,0.99,82,14.99,R,"Trailers,Behind the Scenes",12,13
29,ANTITRUST TOMATOES,A Fateful Yarn of a Womanizer And a Feminist who must Succumb a Database Administrator in Ancient India,2006,1,5,2.99,168,11.99,NC-17,"Trailers,Commentaries,Deleted Scenes",1,13
45,ATTRACTION NEWTON,A Astounding Panorama of a Composer And a Frisbee who must Reach a Husband in Ancient Japan,2006,1,5,4.99,83,14.99,PG-13,"Trailers,Behind the Scenes",13,13
87,BOONDOCK BALLROOM,A Fateful Panorama of a Crocodile And a Boy who must Defeat a Monkey in The Gulf of Mexico,2006,1,7,0.99,76,14.99,NC-17,Behind the Scenes,16,13
110,CABIN FLASH,A Stunning Epistle of a Boat And a Man who must Challenge a A Shark in A Baloon Factory,2006,1,4,0.99,53,25.99,NC-17,"Commentaries,Deleted Scenes",3,13
144,CHINATOWN GLADIATOR,A Brilliant Panorama of a Technical Writer And a Lumberjack who must Escape a Butler in Ancient India,2006,1,7,4.99,61,24.99,PG,"Trailers,Commentaries,Deleted Scenes",13,13
154,CLASH FREDDY,A Amazing Yarn of a Composer And a Squirrel who must Escape a Astronaut in Australia,2006,1,6,2.99,81,12.99,G,"Commentaries,Deleted Scenes",2,13
162,CLUELESS BUCKET,A Taut Tale of a Car And a Pioneer who must Conquer a Sumo Wrestler in An Abandoned Fun House,2006,1,4,2.99,95,13.99,R,"Trailers,Deleted Scenes,Behind the Scenes",1,13
203,DAISY MENAGERIE,A Fast-Paced Saga of a Pastry Chef And a Monkey who must Sink a Composer in Ancient India,2006,1,5,4.99,84,9.99,G,"Trailers,Commentaries,Behind the Scenes",14,13
254,DRIVER ANNIE,A Lacklusture Character Study of a Butler And a Car who must Redeem a Boat in An Abandoned Fun House,2006,1,4,2.99,159,11.99,PG-13,"Trailers,Deleted Scenes,Behind the Scenes",15,13
337,FRIDA SLIPPER,A Fateful Story of a Lumberjack And a Car who must Escape a Boat in An Abandoned Mine Shaft,2006,1,6,2.99,73,11.99,R,"Trailers,Deleted Scenes",9,13
346,GALAXY SWEETHEARTS,A Emotional Reflection of a Womanizer And a Pioneer who must Face a Squirrel in Berlin,2006,1,4,4.99,128,13.99,R,Deleted Scenes,4,13
381,GRINCH MASSAGE,A Intrepid Display of a Madman And a Feminist who must Pursue a Pioneer in The First Manned Space Station,2006,1,7,4.99,150,25.99,R,Trailers,10,13
385,GROUNDHOG UNCUT,A Brilliant Panorama of a Astronaut And a Technical Writer who must Discover a Butler in A Manhattan Penthouse,2006,1,6,4.99,139,26.99,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",5,13
427,HOMEWARD CIDER,A Taut Reflection of a Astronaut And a Squirrel who must Fight a Squirrel in A Manhattan Penthouse,2006,1,5,0.99,103,19.99,R,Trailers,6,13
456,INCH JET,A Fateful Saga of a Womanizer And a Student who must Defeat a Butler in A Monastery,2006,1,6,4.99,167,18.99,NC-17,Deleted Scenes,2,13
513,LEATHERNECKS DWARFS,A Fateful Reflection of a Dog And a Mad Cow who must Outrace a Teacher in An Abandoned Mine Shaft,2006,1,6,2.99,153,21.99,PG-13,"Trailers,Commentaries,Behind the Scenes",16,13
515,LEGALLY SECRETARY,A Astounding Tale of a A Shark And a Moose who must Meet a Womanizer in The Sahara Desert,2006,1,7,4.99,113,14.99,PG,"Trailers,Commentaries,Behind the Scenes",3,13
522,LIFE TWISTED,A Thrilling Reflection of a Teacher And a Composer who must Find a Man in The First Manned Space Station,2006,1,4,2.99,137,9.99,NC-17,"Commentaries,Deleted Scenes",5,13
524,LION UNCUT,A Intrepid Display of a Pastry Chef And a Cat who must Kill a A Shark in Ancient China,2006,1,6,0.99,50,13.99,PG,"Trailers,Deleted Scenes",5,13
528,LOLITA WORLD,A Thrilling Drama of a Girl And a Robot who must Redeem a Waitress in An Abandoned Mine Shaft,2006,1,4,2.99,155,25.99,NC-17,"Trailers,Deleted Scenes",8,13
571,METAL ARMAGEDDON,A Thrilling Display of a Lumberjack And a Crocodile who must Meet a Monkey in A Baloon Factory,2006,1,6,2.99,161,26.99,PG-13,"Trailers,Commentaries,Deleted Scenes",6,13
588,MODEL FISH,A Beautiful Panorama of a Boat And a Crocodile who must Outrace a Dog in Australia,2006,1,4,4.99,175,11.99,NC-17,"Trailers,Commentaries,Behind the Scenes",3,13
597,MOONWALKER FOOL,A Epic Drama of a Feminist And a Pioneer who must Sink a Composer in New Orleans,2006,1,5,4.99,184,12.99,G,"Trailers,Deleted Scenes",10,13
600,MOTIONS DETAILS,A Awe-Inspiring Reflection of a Dog And a Student who must Kill a Car in An Abandoned Fun House,2006,1,5,0.99,166,16.99,PG,"Trailers,Commentaries,Behind the Scenes",11,13
718,REBEL AIRPORT,A Intrepid Yarn of a Database Administrator And a Boat who must Outrace a Husband in Ancient India,2006,1,7,0.99,73,24.99,G,"Trailers,Behind the Scenes",12,13
729,RIDER CADDYSHACK,A Taut Reflection of a Monkey And a Womanizer who must Chase a Moose in Nigeria,2006,1,5,2.99,177,28.99,PG,"Commentaries,Behind the Scenes",15,13
816,SNOWMAN ROLLERCOASTER,A Fateful Display of a Lumberjack And a Girl who must Succumb a Mad Cow in A Manhattan Penthouse,2006,1,3,0.99,62,27.99,G,Trailers,2,13
817,SOLDIERS EVOLUTION,A Lacklusture Panorama of a A Shark And a Pioneer who must Confront a Student in The First Manned Space Station,2006,1,7,4.99,185,27.99,R,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",14,13
832,SPLASH GUMP,A Taut Saga of a Crocodile And a Boat who must Conquer a Hunter in A Shark Tank,2006,1,5,0.99,175,16.99,PG,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",8,13
833,SPLENDOR PATTON,A Taut Story of a Dog And a Explorer who must Find a Astronaut in Berlin,2006,1,5,0.99,134,20.99,R,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",3,13
843,STEEL SANTA,A Fast-Paced Yarn of a Composer And a Frisbee who must Face a Moose in Nigeria,2006,1,4,4.99,143,15.99,NC-17,"Commentaries,Deleted Scenes",4,13
897,TORQUE BOUND,A Emotional Display of a Crocodile And a Husband who must Reach a Man in Ancient Japan,2006,1,3,4.99,179,27.99,G,"Trailers,Commentaries",7,13
966,WEDDING APOLLO,A Action-Packed Tale of a Student And a Waitress who must Conquer a Lumberjack in An Abandoned Mine Shaft,2006,1,3,0.99,70,14.99,PG,Trailers,6,13
998,ZHIVAGO CORE,A Fateful Yarn of a Composer And a Man who must Face a Boy in The Canadian Rockies,2006,1,6,0.99,105,10.99,NC-17,Deleted Scenes,11,13
19,AMADEUS HOLY,A Emotional Display of a Pioneer And a Technical Writer who must Battle a Man in A Baloon,2006,1,6,0.99,113,20.99,PG,"Commentaries,Deleted Scenes,Behind the Scenes",1,5
54,BANGER PINOCCHIO,A Awe-Inspiring Drama of a Car And a Pastry Chef who must Chase a Crocodile in The First Manned Space Station,2006,1,5,0.99,113,15.99,R,"Trailers,Commentaries,Deleted Scenes",12,5
85,BONNIE HOLOCAUST,A Fast-Paced Story of a Crocodile And a Robot who must Find a Moose in Ancient Japan,2006,1,4,0.99,63,29.99,G,Deleted Scenes,6,5
146,CHITTY LOCK,A Boring Epistle of a Boat And a Database Administrator who must Kill a Sumo Wrestler in The First Manned Space Station,2006,1,6,2.99,107,24.99,G,Commentaries,7,5
171,COMMANDMENTS EXPRESS,A Fanciful Saga of a Student And a Mad Scientist who must Battle a Hunter in An Abandoned Mine Shaft,2006,1,6,4.99,59,13.99,R,"Trailers,Commentaries,Deleted Scenes",11,5
172,CONEHEADS SMOOCHY,A Touching Story of a Womanizer And a Composer who must Pursue a Husband in Nigeria,2006,1,7,4.99,112,12.99,NC-17,"Deleted Scenes,Behind the Scenes",7,5
202,DADDY PITTSBURGH,A Epic Story of a A Shark And a Student who must Confront a Explorer in The Gulf of Mexico,2006,1,5,4.99,161,26.99,G,"Deleted Scenes,Behind the Scenes",5,5
203,DAISY MENAGERIE,A Fast-Paced Saga of a Pastry Chef And a Monkey who must Sink a Composer in Ancient India,2006,1,5,4.99,84,9.99,G,"Trailers,Commentaries,Behind the Scenes",14,5
286,ENOUGH RAGING,A Astounding Character Study of a Boat And a Secret Agent who must Find a Mad Cow in The Sahara Desert,2006,1,7,2.99,158,16.99,NC-17,Commentaries,16,5
288,ESCAPE METROPOLIS,A Taut Yarn of a Astronaut And a Technical Writer who must Outgun a Boat in New Orleans,2006,1,7,2.99,167,20.99,R,Trailers,16,5
316,FIRE WOLVES,A Intrepid Documentary of a Frisbee And a Dog who must Outrace a Lumberjack in Nigeria,2006,1,5,4.99,173,18.99,R,Trailers,10,5
340,FRONTIER CABIN,A Emotional Story of a Madman And a Waitress who must Battle a Teacher in An Abandoned Fun House,2006,1,6,4.99,183,14.99,PG-13,"Commentaries,Deleted Scenes",13,5
369,GOODFELLAS SALUTE,A Unbelieveable Tale of a Dog And a Explorer who must Sink a Mad Cow in A Baloon Factory,2006,1,4,4.99,56,22.99,PG,Deleted Scenes,14,5
375,GRAIL FRANKENSTEIN,A Unbelieveable Saga of a Teacher And a Monkey who must Fight a Girl in An Abandoned Mine Shaft,2006,1,4,2.99,85,17.99,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes",1,5
383,GROOVE FICTION,A Unbelieveable Reflection of a Moose And a A Shark who must Defeat a Lumberjack in An Abandoned Mine Shaft,2006,1,6,0.99,111,13.99,NC-17,Behind the Scenes,15,5
392,HALL CASSIDY,A Beautiful Panorama of a Pastry Chef And a A Shark who must Battle a Pioneer in Soviet Georgia,2006,1,5,4.99,51,13.99,NC-17,"Commentaries,Behind the Scenes",3,5
411,HEAVENLY GUN,A Beautiful Yarn of a Forensic Psychologist And a Frisbee who must Battle a Moose in A Jet Boat,2006,1,5,4.99,49,13.99,NC-17,Behind the Scenes,12,5
503,KRAMER CHOCOLATE,A Amazing Yarn of a Robot And a Pastry Chef who must Redeem a Mad Scientist in The Outback,2006,1,3,2.99,171,24.99,R,Trailers,15,5
535,LOVE SUICIDES,A Brilliant Panorama of a Hunter And a Explorer who must Pursue a Dentist in An Abandoned Fun House,2006,1,6,0.99,181,21.99,R,"Trailers,Behind the Scenes",11,5
571,METAL ARMAGEDDON,A Thrilling Display of a Lumberjack And a Crocodile who must Meet a Monkey in A Baloon Factory,2006,1,6,2.99,161,26.99,PG-13,"Trailers,Commentaries,Deleted Scenes",6,5
650,PACIFIC AMISTAD,A Thrilling Yarn of a Dog And a Moose who must Kill a Pastry Chef in A Manhattan Penthouse,2006,1,3,0.99,144,27.99,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",6,5
665,PATTON INTERVIEW,A Thrilling Documentary of a Composer And a Secret Agent who must Succumb a Cat in Berlin,2006,1,4,2.99,175,22.99,PG,Commentaries,11,5
687,POCUS PULP,A Intrepid Yarn of a Frisbee And a Dog who must Build a Astronaut in A Baloon Factory,2006,1,6,0.99,138,15.99,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes",6,5
730,RIDGEMONT SUBMARINE,A Unbelieveable Drama of a Waitress And a Composer who must Sink a Mad Cow in Ancient Japan,2006,1,3,0.99,46,28.99,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",13,5
732,RINGS HEARTBREAKERS,A Amazing Yarn of a Sumo Wrestler And a Boat who must Conquer a Waitress in New Orleans,2006,1,5,0.99,58,17.99,G,"Trailers,Commentaries,Behind the Scenes",1,5
811,SMILE EARRING,A Intrepid Drama of a Teacher And a Butler who must Build a Pastry Chef in Berlin,2006,1,4,2.99,60,29.99,G,"Commentaries,Behind the Scenes",16,5
817,SOLDIERS EVOLUTION,A Lacklusture Panorama of a A Shark And a Pioneer who must Confront a Student in The First Manned Space Station,2006,1,7,4.99,185,27.99,R,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",14,5
841,STAR OPERATION,A Insightful Character Study of a Girl And a Car who must Pursue a Mad Cow in A Shark Tank,2006,1,5,2.99,181,9.99,PG,Commentaries,15,5
865,SUNRISE LEAGUE,A Beautiful Epistle of a Madman And a Butler who must Face a Crocodile in A Manhattan Penthouse,2006,1,3,4.99,135,19.99,PG-13,Behind the Scenes,2,5
19,AMADEUS HOLY,A Emotional Display of a Pioneer And a Technical Writer who must Battle a Man in A Baloon,2006,1,6,0.99,113,20.99,PG,"Commentaries,Deleted Scenes,Behind the Scenes",1,27
34,ARABIA DOGMA,A Touching Epistle of a Madman And a Mad Cow who must Defeat a Student in Nigeria,2006,1,6,0.99,62,29.99,NC-17,"Commentaries,Deleted Scenes",11,27
85,BONNIE HOLOCAUST,A Fast-Paced Story of a Crocodile And a Robot who must Find a Moose in Ancient Japan,2006,1,4,0.99,63,29.99,G,Deleted Scenes,6,27
150,CIDER DESIRE,A Stunning Character Study of a Composer And a Mad Cow who must Succumb a Cat in Soviet Georgia,2006,1,7,2.99,101,9.99,PG,Behind the Scenes,6,27
172,CONEHEADS SMOOCHY,A Touching Story of a Womanizer And a Composer who must Pursue a Husband in Nigeria,2006,1,7,4.99,112,12.99,NC-17,"Deleted Scenes,Behind the Scenes",7,27
273,EFFECT GLADIATOR,A Beautiful Display of a Pastry Chef And a Pastry Chef who must Outgun a Forensic Psychologist in A Manhattan Penthouse,2006,1,6,0.99,107,14.99,PG,Commentaries,8,27
334,FREDDY STORM,A Intrepid Saga of a Man And a Lumberjack who must Vanquish a Husband in The Outback,2006,1,6,4.99,65,21.99,NC-17,"Trailers,Commentaries,Behind the Scenes",11,27
347,GAMES BOWFINGER,A Astounding Documentary of a Butler And a Explorer who must Challenge a Butler in A Monastery,2006,1,7,4.99,119,17.99,PG-13,Behind the Scenes,16,27
359,GLADIATOR WESTWARD,A Astounding Reflection of a Squirrel And a Sumo Wrestler who must Sink a Dentist in Ancient Japan,2006,1,6,4.99,173,20.99,PG,"Commentaries,Deleted Scenes",8,27
398,HANOVER GALAXY,A Stunning Reflection of a Girl And a Secret Agent who must Succumb a Boy in A MySQL Convention,2006,1,5,4.99,47,21.99,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes",12,27
415,HIGH ENCINO,A Fateful Saga of a Waitress And a Hunter who must Outrace a Sumo Wrestler in Australia,2006,1,3,2.99,84,23.99,R,"Trailers,Commentaries,Behind the Scenes",11,27
462,INSIDER ARIZONA,A Astounding Saga of a Mad Scientist And a Hunter who must Pursue a Robot in A Baloon Factory,2006,1,5,2.99,78,17.99,NC-17,Commentaries,12,27
477,JAWBREAKER BROOKLYN,A Stunning Reflection of a Boat And a Pastry Chef who must Succumb a A Shark in A Jet Boat,2006,1,5,0.99,118,15.99,PG,"Trailers,Behind the Scenes",12,27
500,KISS GLORY,A Lacklusture Reflection of a Girl And a Husband who must Find a Robot in The Canadian Rockies,2006,1,5,4.99,163,11.99,PG-13,"Trailers,Commentaries,Behind the Scenes",9,27
503,KRAMER CHOCOLATE,A Amazing Yarn of a Robot And a Pastry Chef who must Redeem a Mad Scientist in The Outback,2006,1,3,2.99,171,24.99,R,Trailers,15,27
540,LUCKY FLYING,A Lacklusture Character Study of a A Shark And a Man who must Find a Forensic Psychologist in A U-Boat,2006,1,7,2.99,97,10.99,PG-13,"Trailers,Commentaries,Behind the Scenes",12,27
586,MOCKINGBIRD HOLLYWOOD,A Thoughtful Panorama of a Man And a Car who must Sink a Composer in Berlin,2006,1,4,0.99,60,27.99,PG,Behind the Scenes,1,27
593,MONTEREY LABYRINTH,A Awe-Inspiring Drama of a Monkey And a Composer who must Escape a Feminist in A U-Boat,2006,1,6,0.99,158,13.99,G,"Trailers,Commentaries",11,27
637,OPEN AFRICAN,A Lacklusture Drama of a Secret Agent And a Explorer who must Discover a Car in A U-Boat,2006,1,7,4.99,131,16.99,PG,"Trailers,Commentaries",14,27
679,PILOT HOOSIERS,A Awe-Inspiring Reflection of a Crocodile And a Sumo Wrestler who must Meet a Forensic Psychologist in An Abandoned Mine Shaft,2006,1,6,2.99,50,17.99,PG,"Trailers,Deleted Scenes",8,27
682,PITTSBURGH HUNCHBACK,A Thrilling Epistle of a Boy And a Boat who must Find a Student in Soviet Georgia,2006,1,4,4.99,134,17.99,PG-13,"Trailers,Deleted Scenes,Behind the Scenes",8,27
695,PRESIDENT BANG,A Fateful Panorama of a Technical Writer And a Moose who must Battle a Robot in Soviet Georgia,2006,1,6,4.99,144,12.99,PG,Behind the Scenes,8,27
771,SCORPION APOLLO,A Awe-Inspiring Documentary of a Technical Writer And a Husband who must Meet a Monkey in An Abandoned Fun House,2006,1,3,4.99,137,23.99,NC-17,"Commentaries,Deleted Scenes",7,27
805,SLEEPLESS MONSOON,A Amazing Saga of a Moose And a Pastry Chef who must Escape a Butler in Australia,2006,1,5,4.99,64,12.99,G,"Trailers,Deleted Scenes,Behind the Scenes",2,27
830,SPIRIT FLINTSTONES,A Brilliant Yarn of a Cat And a Car who must Confront a Explorer in Ancient Japan,2006,1,7,0.99,149,23.99,R,"Commentaries,Deleted Scenes",11,27
854,STRANGERS GRAFFITI,A Brilliant Character Study of a Secret Agent And a Man who must Find a Cat in The Gulf of Mexico,2006,1,4,4.99,119,22.99,R,"Trailers,Behind the Scenes",11,27
873,SWEETHEARTS SUSPECTS,A Brilliant Character Study of a Frisbee And a Sumo Wrestler who must Confront a Woman in The Gulf of Mexico,2006,1,3,0.99,108,13.99,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",3,27
880,TELEMARK HEARTBREAKERS,A Action-Packed Panorama of a Technical Writer And a Man who must Build a Forensic Psychologist in A Manhattan Penthouse,2006,1,6,2.99,152,9.99,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",2,27
889,TIES HUNGER,A Insightful Saga of a Astronaut And a Explorer who must Pursue a Mad Scientist in A U-Boat,2006,1,3,4.99,111,28.99,R,Deleted Scenes,3,27
904,TRAIN BUNCH,A Thrilling Character Study of a Robot And a Squirrel who must Face a Dog in Ancient India,2006,1,3,4.99,71,26.99,R,"Trailers,Deleted Scenes",11,27
967,WEEKEND PERSONAL,A Fast-Paced Documentary of a Car And a Butler who must Find a Frisbee in A Jet Boat,2006,1,5,2.99,134,26.99,R,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",14,27
986,WONKA SEA,A Brilliant Saga of a Boat And a Mad Scientist who must Meet a Moose in Ancient India,2006,1,6,2.99,85,24.99,NC-17,"Trailers,Commentaries",2,27
996,YOUNG LANGUAGE,A Unbelieveable Yarn of a Boat And a Database Administrator who must Meet a Boy in The First Manned Space Station,2006,1,6,0.99,183,9.99,G,"Trailers,Behind the Scenes",6,27
